#    E(eV)        YZX            YZY            YZZ            ZXX            ZXY            ZXZ            XYX            XYY            XYZ
   1.12000         -0.10233450         -0.00000000         -0.00000000          0.00000002         -0.10233355          0.00000000          0.00000000          0.00000000          4.24328327
   1.13000         -0.10422659         -0.00000000         -0.00000000         -0.00000002         -0.10422659         -0.00000000         -0.00000000         -0.00000000          4.31994295
   1.14000         -0.10613489         -0.00000000          0.00000000          0.00000000         -0.10613441          0.00000000         -0.00000000          0.00000000          4.39730549
   1.15000         -0.10804820         -0.00000000         -0.00000000          0.00000002         -0.10804820         -0.00000000          0.00000000          0.00000000          4.47536373
   1.16000         -0.10998869         -0.00000000         -0.00000000         -0.00000004         -0.10998964         -0.00000000         -0.00000000         -0.00000000          4.55414152
   1.17000         -0.11195493         -0.00000000          0.00000000          0.00000002         -0.11195469         -0.00000000          0.00000000          0.00000000          4.63362122
   1.18000         -0.11392689         -0.00000000         -0.00000000          0.00000003         -0.11392593         -0.00000000         -0.00000000          0.00000000          4.71378326
   1.19000         -0.11591721         -0.00000000          0.00000000         -0.00000002         -0.11591768         -0.00000000         -0.00000000          0.00000000          4.79467010
   1.20000         -0.11794901         -0.00000000          0.00000000          0.00000002         -0.11794901          0.00000000         -0.00000000         -0.00000000          4.87624264
   1.21000         -0.11997938         -0.00000000          0.00000000         -0.00000003         -0.11997938         -0.00000000          0.00000000          0.00000000          4.95852566
   1.22000         -0.12202930         -0.00000000          0.00000000          0.00000001         -0.12202930         -0.00000000         -0.00000000          0.00000000          5.04153633
   1.23000         -0.12410450         -0.00000000         -0.00000000          0.00000004         -0.12410450         -0.00000000          0.00000000          0.00000000          5.12525225
   1.24000         -0.12619495         -0.00000000         -0.00000000         -0.00000003         -0.12619495          0.00000000          0.00000000          0.00000000          5.20965195
   1.25000         -0.12830925         -0.00000000         -0.00000000          0.00000002         -0.12830877          0.00000000          0.00000000          0.00000000          5.29473925
   1.26000         -0.13043642         -0.00000000         -0.00000000          0.00000000         -0.13043690         -0.00000000          0.00000000         -0.00000000          5.38057232
   1.27000         -0.13258123         -0.00000000         -0.00000000         -0.00000000         -0.13258266          0.00000000         -0.00000000         -0.00000000          5.46712255
   1.28000         -0.13475990         -0.00000000          0.00000000          0.00000000         -0.13476086          0.00000000         -0.00000000         -0.00000000          5.55434847
   1.29000         -0.13694286         -0.00000000         -0.00000000          0.00000000         -0.13694382         -0.00000000         -0.00000000         -0.00000000          5.64231825
   1.30000         -0.13914728         -0.00000000         -0.00000000          0.00000001         -0.13914776         -0.00000000         -0.00000000          0.00000000          5.73097610
   1.31000         -0.14138460         -0.00000003         -0.00000000         -0.00000002         -0.14138460          0.00000000         -0.00000000          0.00000000          5.82034063
   1.32000         -0.14362669         -0.00000000          0.00000000         -0.00000004         -0.14362669          0.00000000         -0.00000000          0.00000000          5.91041327
   1.33000         -0.14589453         -0.00000000         -0.00000000          0.00000000         -0.14589500          0.00000000          0.00000000         -0.00000000          6.00124836
   1.34000         -0.14817190         -0.00000000          0.00000000          0.00000003         -0.14817142         -0.00000000         -0.00000000         -0.00000000          6.09269619
   1.35000         -0.15047598         -0.00000000          0.00000000         -0.00000004         -0.15047646          0.00000000         -0.00000000          0.00000000          6.18494558
   1.36000         -0.15281010         -0.00000000         -0.00000000          0.00000000         -0.15281010          0.00000000         -0.00000000          0.00000000          6.27787685
   1.37000         -0.15515995         -0.00000000         -0.00000000          0.00000003         -0.15516090         -0.00000000          0.00000000          0.00000000          6.37152386
   1.38000         -0.15752029         -0.00000000          0.00000000          0.00000000         -0.15752125          0.00000000          0.00000000          0.00000000          6.46586990
   1.39000         -0.15990067         -0.00000000         -0.00000000         -0.00000002         -0.15989876         -0.00000000          0.00000000         -0.00000000          6.56096792
   1.40000         -0.16229630         -0.00000000          0.00000000         -0.00000001         -0.16229486         -0.00000000         -0.00000000          0.00000000          6.65674925
   1.41000         -0.16472960         -0.00000000          0.00000000         -0.00000007         -0.16472960          0.00000000         -0.00000000         -0.00000000          6.75327873
   1.42000         -0.16716957         -0.00000000         -0.00000000          0.00000003         -0.16717005         -0.00000000         -0.00000000          0.00000000          6.85052633
   1.43000         -0.16963482         -0.00000000          0.00000000         -0.00000001         -0.16963434         -0.00000000         -0.00000000          0.00000000          6.94846249
   1.44000         -0.17213583         -0.00000000          0.00000000          0.00000001         -0.17213535          0.00000000          0.00000000          0.00000000          7.04714727
   1.45000         -0.17462969         -0.00000000         -0.00000000          0.00000005         -0.17463112         -0.00000000         -0.00000000         -0.00000000          7.14651585
   1.46000         -0.17715740         -0.00000000          0.00000000          0.00000000         -0.17715693         -0.00000000          0.00000000          0.00000000          7.24663830
   1.47000         -0.17969942         -0.00000000          0.00000000          0.00000001         -0.17969799          0.00000000         -0.00000000          0.00000000          7.34747553
