#    E(eV)        YZX            YZY            YZZ            ZXX            ZXY            ZXZ            XYX            XYY            XYZ
   1.04000         -0.09387350         -0.00000000          0.00000000          0.00000005         -0.09387302         -0.00000000          0.00000000          0.00000000          5.56788874
   1.05000         -0.09574556         -0.00000000         -0.00000000         -0.00000004         -0.09574604         -0.00000000         -0.00000000          0.00000000          5.67613077
   1.06000         -0.09763241         -0.00000000         -0.00000000          0.00000002         -0.09763336          0.00000000         -0.00000000         -0.00000000          5.78549242
   1.07000         -0.09953260         -0.00000000         -0.00000000          0.00000002         -0.09953403         -0.00000000         -0.00000000         -0.00000000          5.89583540
   1.08000         -0.10144949         -0.00000000         -0.00000000          0.00000004         -0.10144949         -0.00000000         -0.00000000         -0.00000000          6.00728464
   1.09000         -0.10337782         -0.00000000         -0.00000000          0.00000002         -0.10337877         -0.00000000          0.00000000         -0.00000000          6.11980963
   1.10000         -0.10534143         -0.00000000         -0.00000000         -0.00000005         -0.10534239          0.00000000         -0.00000000         -0.00000000          6.23336887
   1.11000         -0.10731983         -0.00000000         -0.00000000         -0.00000003         -0.10732126          0.00000000          0.00000000          0.00000000          6.34799242
   1.12000         -0.10932589         -0.00000000         -0.00000000          0.00000006         -0.10932541         -0.00000000          0.00000000          0.00000000          6.46371889
   1.13000         -0.11134815         -0.00000000         -0.00000000         -0.00000003         -0.11134863         -0.00000000          0.00000000         -0.00000000          6.58048391
   1.14000         -0.11338139         -0.00000000         -0.00000000         -0.00000001         -0.11338139         -0.00000000         -0.00000000         -0.00000000          6.69834661
   1.15000         -0.11543751         -0.00000000          0.00000000         -0.00000002         -0.11543846          0.00000000          0.00000000         -0.00000000          6.81722355
   1.16000         -0.11752033         -0.00000000          0.00000000         -0.00000005         -0.11751890          0.00000000         -0.00000000         -0.00000000          6.93720531
   1.17000         -0.11962271         -0.00000000          0.00000000         -0.00000006         -0.11962318         -0.00000000         -0.00000000          0.00000000          7.05827570
   1.18000         -0.12174177         -0.00000000          0.00000000         -0.00000000         -0.12174177          0.00000000         -0.00000000          0.00000000          7.18034077
   1.19000         -0.12386799         -0.00000000          0.00000000          0.00000004         -0.12386799         -0.00000000          0.00000000          0.00000000          7.30357409
   1.20000         -0.12604094         -0.00000000          0.00000000         -0.00000002         -0.12604189         -0.00000000         -0.00000000          0.00000000          7.42784500
   1.21000         -0.12820864          0.00000000         -0.00000000         -0.00000002         -0.12820768         -0.00000000          0.00000000         -0.00000000          7.55314922
   1.22000         -0.13042593         -0.00000000          0.00000000          0.00000001         -0.13042641         -0.00000000         -0.00000000         -0.00000000          7.67955589
   1.23000         -0.13264942         -0.00000000          0.00000000         -0.00000007         -0.13264942         -0.00000000         -0.00000000          0.00000000          7.80705500
   1.24000         -0.13489008         -0.00000000          0.00000000          0.00000001         -0.13489008         -0.00000000          0.00000000         -0.00000000          7.93563223
   1.25000         -0.13714695         -0.00000000         -0.00000000         -0.00000003         -0.13714790          0.00000000         -0.00000000         -0.00000000          8.06524944
   1.26000         -0.13941479         -0.00000000          0.00000000         -0.00000000         -0.13941479         -0.00000000         -0.00000000          0.00000000          8.19598198
   1.27000         -0.14174271         -0.00000000          0.00000000          0.00000004         -0.14174318         -0.00000000          0.00000000         -0.00000000          8.32774925
   1.28000         -0.14404106         -0.00000000         -0.00000000          0.00000011         -0.14404202         -0.00000000         -0.00000000         -0.00000000          8.46068764
   1.29000         -0.14640379         -0.00000000         -0.00000000         -0.00000000         -0.14640474         -0.00000000          0.00000000          0.00000000          8.59464455
   1.30000         -0.14876842         -0.00000000          0.00000000         -0.00000009         -0.14876747          0.00000000          0.00000000         -0.00000000          8.72965908
   1.31000         -0.15114975         -0.00000000          0.00000000         -0.00000006         -0.15114975         -0.00000000         -0.00000000         -0.00000000          8.86576653
   1.32000         -0.15357685         -0.00000000          0.00000000         -0.00000001         -0.15357685          0.00000000         -0.00000000         -0.00000000          9.00300503
   1.33000         -0.15599060         -0.00000000          0.00000000         -0.00000004         -0.15599060          0.00000000         -0.00000000         -0.00000000          9.14121437
   1.34000         -0.15843105         -0.00000000         -0.00000000          0.00000002         -0.15843105         -0.00000000          0.00000000          0.00000000          9.28065968
   1.35000         -0.16091633         -0.00000000          0.00000000          0.00000006         -0.16091633         -0.00000000         -0.00000000          0.00000000          9.42107868
   1.36000         -0.16342926         -0.00000000          0.00000000          0.00000003         -0.16342926         -0.00000000         -0.00000000          0.00000000          9.56263351
   1.37000         -0.16591358         -0.00000000         -0.00000000          0.00000000         -0.16591358         -0.00000000         -0.00000000         -0.00000000          9.70527172
   1.38000         -0.16845989         -0.00000000         -0.00000000          0.00000002         -0.16845894          0.00000000          0.00000000          0.00000000          9.84897900
   1.39000         -0.17103195         -0.00000000          0.00000000          0.00000004         -0.17103100          0.00000000          0.00000000         -0.00000000          9.99381161
   1.40000         -0.17358971         -0.00000000         -0.00000000          0.00000007         -0.17358875         -0.00000000         -0.00000000         -0.00000000         10.13967514
   1.41000         -0.17621136         -0.00000000          0.00000000         -0.00000011         -0.17621136          0.00000000         -0.00000000          0.00000000         10.28669930
   1.42000         -0.17883205         -0.00000000         -0.00000000         -0.00000007         -0.17883205         -0.00000000         -0.00000000         -0.00000000         10.43483162
   1.43000         -0.18147373         -0.00000000         -0.00000000          0.00000009         -0.18147087         -0.00000000          0.00000000         -0.00000000         10.58401012
   1.44000         -0.18414783         -0.00000000         -0.00000000          0.00000001         -0.18414593          0.00000000         -0.00000000          0.00000000         10.73426533
   1.45000         -0.18682861         -0.00000000          0.00000000         -0.00000002         -0.18682957         -0.00000000         -0.00000000         -0.00000000         10.88569450
   1.46000         -0.18955517         -0.00000000          0.00000000          0.00000000         -0.18955517         -0.00000000         -0.00000000         -0.00000000         11.03809643
   1.47000         -0.19227695         -0.00000000          0.00000000         -0.00000006         -0.19227791          0.00000000         -0.00000000         -0.00000000         11.19166374
   1.48000         -0.19504738         -0.00000000          0.00000000          0.00000001         -0.19504833         -0.00000000         -0.00000000          0.00000000         11.34638214
   1.49000         -0.19782257         -0.00000000         -0.00000000          0.00000001         -0.19782352         -0.00000000         -0.00000000         -0.00000000         11.50206375
   1.50000         -0.20061111         -0.00000000          0.00000000         -0.00000011         -0.20061111          0.00000000         -0.00000000         -0.00000000         11.65896320
   1.51000         -0.20343208         -0.00000000          0.00000000         -0.00000002         -0.20343208          0.00000000          0.00000000          0.00000000         11.81700516
   1.52000         -0.20627117         -0.00000000          0.00000000          0.00000006         -0.20627213          0.00000000          0.00000000         -0.00000000         11.97604179
   1.53000         -0.20915985         -0.00000000          0.00000000         -0.00000020         -0.20915985          0.00000000          0.00000000         -0.00000000         12.13622379
   1.54000         -0.21202755         -0.00000000          0.00000000         -0.00000012         -0.21202564          0.00000000         -0.00000000          0.00000000         12.29753685
   1.55000         -0.21491623         -0.00000000         -0.00000000         -0.00000004         -0.21491623          0.00000000         -0.00000000         -0.00000000         12.45991611
   1.56000         -0.21788025         -0.00000000         -0.00000000         -0.00000001         -0.21787834         -0.00000000         -0.00000000         -0.00000000         12.62341309
   1.57000         -0.22083282         -0.00000000         -0.00000000          0.00000007         -0.22083473          0.00000000          0.00000000         -0.00000000         12.78799534
